prior	business	0.22942643391521197
prior	entertainment	0.17356608478802993
prior	politics	0.18753117206982545
prior	sports	0.22942643391521197
prior	tech	0.1800498753117207
Likelihood	tech	semi-fictional	1.0
Likelihood	tech	sky.	1.0
Likelihood	tech	pictures	0.7142857142857143
Likelihood	politics	uniform	0.4
Likelihood	business	airlines	0.8653846153846154
Likelihood	politics	pay.	0.4444444444444444
Likelihood	business	comment.	0.38461538461538464
Likelihood	sport	shocked	0.5714285714285714
Likelihood	tech	blog.	1.0
Likelihood	tech	amongst	0.8235294117647058
Likelihood	tech	conflicts	0.42857142857142855
Likelihood	politics	lodged	0.3333333333333333
Likelihood	tech	(eeoc).	1.0
Likelihood	tech	online:	1.0
Likelihood	tech	media.	0.6428571428571429
Likelihood	politics	past.	0.38461538461538464
Likelihood	sport	ensured	0.3333333333333333
Likelihood	tech	fictional	0.8333333333333334
Likelihood	tech	quirksville.	1.0
Likelihood	tech	simonetti.	1.0
Likelihood	entertainment	mother.	0.5
Likelihood	business	flight	0.36585365853658536
Likelihood	tech	layovers.	1.0
Likelihood	tech	wings	0.5714285714285714
Likelihood	tech	assuming	0.8333333333333334
Likelihood	politics	posing	0.5
Likelihood	tech	skirt	1.0
Likelihood	politics	rode	0.5
Likelihood	business	suspended.	0.3333333333333333
Likelihood	tech	anti-blogging	1.0
Likelihood	business	unclear.	0.6
Likelihood	tech	matsuura	1.0
Likelihood	tech	dayton	1.0
Likelihood	tech	hazardous	1.0
Likelihood	tech	employees.	0.5714285714285714
Likelihood	tech	material	0.35294117647058826
Likelihood	tech	gotten	1.0
Likelihood	politics	reasonable	0.6086956521739131
Likelihood	politics	enforced	0.5
Likelihood	tech	fairly	0.42857142857142855
Likelihood	politics	remember	0.4
Likelihood	business	actively	0.5
Likelihood	tech	suits	0.45454545454545453
Likelihood	tech	[employees]	1.0
Likelihood	tech	speculated	0.6
Likelihood	tech	posted.	1.0
Likelihood	business	prohibited	0.3333333333333333
Likelihood	business	reasonably	0.4
Likelihood	sport	crosses	0.75
Likelihood	tech	discontinue	1.0
Likelihood	tech	blogs.	1.0
Likelihood	sport	kenyon	1.0
Likelihood	sport	barca	1.0
Likelihood	sport	barcelona.	1.0
Likelihood	sport	sportsweek.	1.0
Likelihood	sport	barcelona	0.9523809523809523
Likelihood	business	contradict	0.3333333333333333
Likelihood	sport	chiropractor	1.0
Likelihood	sport	pierre	1.0
Likelihood	sport	meersseman	1.0
Likelihood	sport	hinted	0.35294117647058826
Likelihood	sport	winger	1.0
Likelihood	sport	perform.	1.0
Likelihood	sport	ac	0.9090909090909091
Likelihood	sport	milan.	1.0
Likelihood	tech	cables	1.0
Likelihood	tech	preventative	1.0
Likelihood	tech	hazard	1.0
Likelihood	tech	cables.	1.0
Likelihood	tech	xboxes	1.0
Likelihood	business	23	0.2608695652173913
Likelihood	business	regions	0.6153846153846154
Likelihood	politics	mainland	0.5
Likelihood	business	faulty	0.8571428571428571
Likelihood	tech	component	0.6666666666666666
Likelihood	politics	failures.	0.5
Likelihood	tech	cord	0.625
Likelihood	business	sustaining	0.4
Likelihood	tech	burn	0.8
Likelihood	politics	smoke	0.375
Likelihood	tech	choosing	0.75
Likelihood	sport	rarity	0.75
Likelihood	entertainment	bach	0.75
Likelihood	tech	division.	0.5714285714285714
Likelihood	business	inconvenience	0.6666666666666666
Likelihood	entertainment	0800	0.3333333333333333
Likelihood	politics	028	0.6666666666666666
Likelihood	tech	9276	1.0
Likelihood	tech	cords	1.0
Likelihood	politics	advised	0.3888888888888889
Likelihood	tech	wares	0.8
Likelihood	tech	innovator	1.0
Likelihood	tech	pro	0.9473684210526315
Likelihood	tech	design.	0.8
Likelihood	business	conferring	0.5
Likelihood	tech	pcg-x505/p	1.0
Likelihood	tech	vaio	1.0
Likelihood	tech	laptop	0.9705882352941176
Likelihood	sport	stunning	0.7692307692307693
Likelihood	tech	piece	0.44
Likelihood	tech	toshiba	1.0
Likelihood	tech	amd	1.0
Likelihood	tech	gong.	1.0
Likelihood	tech	trotter	1.0
Likelihood	tech	clie	1.0
Likelihood	tech	ux50	1.0
Likelihood	tech	swivel	1.0
Likelihood	tech	qwerty	1.0
Likelihood	tech	w1	1.0
Likelihood	tech	ra-104	1.0
Likelihood	tech	server.	1.0
Likelihood	tech	combining	0.5
Likelihood	tech	copied	0.8
Likelihood	tech	organic	0.8333333333333334
Likelihood	tech	leds	1.0
Likelihood	tech	inventing	1.0
Likelihood	tech	innovate	1.0
Likelihood	tech	trotter.	1.0
Likelihood	entertainment	contributors	0.42857142857142855
Likelihood	tech	canon	1.0
Likelihood	tech	eos	1.0
Likelihood	tech	300d	1.0
Likelihood	politics	splits	0.625
Likelihood	tech	sections.	1.0
Likelihood	tech	readers.	1.0
Likelihood	tech	reliability	1.0
Likelihood	tech	shop	0.3333333333333333
Likelihood	tech	vendor	0.75
Likelihood	tech	novatech.	1.0
Likelihood	sport	almagro	1.0
Likelihood	sport	unseeded	1.0
Likelihood	business	buenos	0.6
Likelihood	business	aires	0.75
Likelihood	politics	ousting	0.6666666666666666
Likelihood	sport	mariano	1.0
Likelihood	sport	zabaleta.	1.0
Likelihood	sport	admirable	1.0
Likelihood	politics	resolve	0.35294117647058826
Likelihood	sport	rain-affected	1.0
Likelihood	sport	6-7	1.0
Likelihood	sport	compatriot	1.0
Likelihood	sport	potito	1.0
Likelihood	sport	starace	1.0
Likelihood	sport	forehands	1.0
Likelihood	business	oust	0.6
Likelihood	entertainment	rain.	0.5
Likelihood	tech	luckily	0.6666666666666666
Likelihood	sport	brazilian	0.48148148148148145
Likelihood	sport	flavio	1.0
Likelihood	sport	saretta	1.0
Likelihood	business	deutsche	0.9705882352941176
Likelihood	business	boerse	1.0
Likelihood	business	woo	0.5714285714285714
Likelihood	business	lse	1.0
Likelihood	business	£1.5bn	0.8333333333333334
Likelihood	business	($2.9bn).	1.0
Likelihood	business	530	1.0
Likelihood	business	pence-per-share	1.0
Likelihood	business	£1.3bn.	0.5
Likelihood	business	paris-based	0.875
Likelihood	business	euronext	1.0
Likelihood	business	liffe	1.0
Likelihood	business	bidding	0.5555555555555556
Likelihood	business	lse.	1.0
Likelihood	business	£1.4bn	1.0
Likelihood	business	bid.	0.8064516129032258
Likelihood	business	jean-francois	1.0
Likelihood	business	theodore	1.0
Likelihood	politics	counterpart	0.5
Likelihood	business	clara	0.7142857142857143
Likelihood	business	furse	1.0
Likelihood	business	werner	1.0
Likelihood	business	seifert	1.0
Likelihood	business	£1.3bn	0.7
Likelihood	business	significantly-improved	1.0
Likelihood	business	meantime	0.4
Likelihood	business	amsterdam	0.45454545454545453
Likelihood	business	solely	0.5
Likelihood	business	that:	0.5
Likelihood	politics	assurances	0.5
Likelihood	business	bidder	0.8181818181818182
Likelihood	business	ft	1.0
Likelihood	business	charm	0.6
Likelihood	politics	offensive	0.375
Likelihood	business	suitor	1.0
Likelihood	business	equities	1.0
Likelihood	business	helm.	0.5
Likelihood	business	luxembourg-based	1.0
Likelihood	business	clearstream	1.0
Likelihood	business	transactions.	1.0
Likelihood	business	stumbling	0.75
Likelihood	business	london-frankfurt	1.0
Likelihood	business	negotiate	0.6153846153846154
Likelihood	sport	martinez	0.9285714285714286
Likelihood	sport	conchita	1.0
Likelihood	sport	anna-lena	1.0
Likelihood	sport	groenefeld	1.0
Likelihood	sport	thailand.	0.5
Likelihood	sport	good.	0.6875
Likelihood	sport	opponent	0.7857142857142857
Likelihood	sport	accuracy.	1.0
Likelihood	sport	german.	1.0
Likelihood	politics	drunk	1.0
Likelihood	politics	remark	0.8333333333333334
Likelihood	politics	okay	0.75
Likelihood	politics	secondary	0.55
Likelihood	politics	highlands	1.0
Likelihood	politics	binge	1.0
Likelihood	politics	drinking	0.9375
Likelihood	politics	drink	0.5217391304347826
Likelihood	politics	promotions.	0.75
Likelihood	politics	snp	1.0
Likelihood	politics	drunk.	1.0
Likelihood	politics	adults	0.5675675675675675
Likelihood	politics	glenurquhart	1.0
Likelihood	politics	inverness	1.0
Likelihood	politics	schools.	0.6666666666666666
Likelihood	politics	highland	0.6
Likelihood	politics	councillor	1.0
Likelihood	politics	mcconnell.	1.0
Likelihood	politics	davidson	1.0
Likelihood	politics	loch	1.0
Likelihood	politics	ness	1.0
Likelihood	politics	under-age	1.0
Likelihood	politics	quip:	1.0
Likelihood	politics	highlands.	1.0
Likelihood	politics	evils	1.0
Likelihood	politics	railed	1.0
Likelihood	politics	irresponsible	0.7777777777777778
Likelihood	politics	preaching	1.0
Likelihood	politics	sprees	1.0
Likelihood	politics	assaults	0.6666666666666666
Likelihood	politics	rapes	1.0
Likelihood	politics	consequences	0.7777777777777778
Likelihood	politics	drinking.	1.0
Likelihood	politics	promotions	0.5
Likelihood	politics	booze	1.0
Likelihood	business	cheaply	0.2857142857142857
Likelihood	politics	sensibly	1.0
Likelihood	politics	evening.	0.4166666666666667
Likelihood	politics	incapable	1.0
Likelihood	politics	holyrood	1.0
Likelihood	politics	nicola	1.0
Likelihood	politics	sturgeon	1.0
Likelihood	politics	gaffe	1.0
Likelihood	politics	staggering	0.4
Likelihood	politics	politician	0.8461538461538461
Likelihood	politics	withdraw	0.6086956521739131
Likelihood	entertainment	mind.	0.4375
Likelihood	politics	context	0.5714285714285714
Likelihood	politics	over-18s	1.0
Likelihood	politics	acceptable.	1.0
Likelihood	entertainment	legend	0.5652173913043478
Likelihood	entertainment	posthumous	1.0
Likelihood	entertainment	grammy	1.0
Likelihood	entertainment	u2	0.96875
Likelihood	entertainment	usher	1.0
Likelihood	entertainment	norah	1.0
Likelihood	entertainment	loves	0.625
Likelihood	entertainment	collection	0.46875
Likelihood	entertainment	duets	1.0
Likelihood	entertainment	heaven	1.0
Likelihood	entertainment	gladys	1.0
Likelihood	entertainment	gospel	0.8571428571428571
Likelihood	sport	glad	0.42857142857142855
Likelihood	entertainment	rendition	1.0
Likelihood	business	georgia	0.5
Likelihood	entertainment	replicate	1.0
Likelihood	entertainment	diary	0.5714285714285714
Likelihood	entertainment	boo.	1.0
Likelihood	entertainment	contemporary	0.75
Likelihood	entertainment	confessions	1.0
Likelihood	entertainment	rap/sung	1.0
Likelihood	entertainment	yeah!	1.0
Likelihood	entertainment	featuring	0.6666666666666666
Likelihood	entertainment	lil	1.0
Likelihood	entertainment	ludacris.	1.0
Likelihood	entertainment	jesus	1.0
Likelihood	entertainment	walks	0.6666666666666666
Likelihood	entertainment	maroon	1.0
Likelihood	entertainment	5.	1.0
Likelihood	entertainment	vertigo	1.0
Likelihood	sport	trophies	0.8333333333333334
Likelihood	entertainment	singer-songwriter	1.0
Likelihood	entertainment	mayer	1.0
Likelihood	entertainment	daughters.	1.0
Likelihood	entertainment	britney	0.8888888888888888
Likelihood	entertainment	spears	0.8461538461538461
Likelihood	tech	toxic	0.8
Likelihood	entertainment	recording.	1.0
Likelihood	entertainment	rod	0.5
Likelihood	entertainment	stardust...	1.0
Likelihood	entertainment	songbook:	1.0
Likelihood	business	volume	0.6
Likelihood	entertainment	iii.	0.5
Likelihood	entertainment	astounded	1.0
Likelihood	entertainment	sting	0.75
Likelihood	sport	victors	0.6666666666666666
Likelihood	entertainment	annie	1.0
Likelihood	entertainment	lennox	1.0
Likelihood	entertainment	motorhead	1.0
Likelihood	entertainment	basement	1.0
Likelihood	entertainment	jaxx	1.0
Likelihood	entertainment	trophies.	0.8333333333333334
Likelihood	entertainment	elvis	0.9574468085106383
Likelihood	sport	costello	0.5
Likelihood	entertainment	joss	0.972972972972973
Likelihood	entertainment	nothing.	0.375
Likelihood	politics	first-time	0.6153846153846154
Likelihood	entertainment	instrumental	0.6666666666666666
Likelihood	tech	represents	0.37037037037037035
Likelihood	entertainment	adams	0.7692307692307693
Likelihood	entertainment	transmigration	1.0
Likelihood	entertainment	souls	1.0
Likelihood	entertainment	philharmonic	1.0
Likelihood	entertainment	prizes.	0.7777777777777778
Likelihood	sport	spoken	0.3181818181818182
Likelihood	entertainment	autobiography	0.6666666666666666
Likelihood	politics	kinnock	1.0
Likelihood	tech	acceptance	0.5
Likelihood	politics	democratic	0.6818181818181818
Likelihood	politics	reform.	0.6
Likelihood	politics	brigands	1.0
Likelihood	politics	muggers	1.0
Likelihood	politics	bribers	1.0
Likelihood	tech	gangsters	0.5
Likelihood	politics	context.	0.7777777777777778
Likelihood	politics	advocates	0.5384615384615384
Likelihood	politics	peerage	1.0
Likelihood	politics	council.	0.7777777777777778
Likelihood	tech	demonstrates	0.3333333333333333
Likelihood	entertainment	immensely	0.25
Likelihood	tech	conclusive	0.6666666666666666
Likelihood	politics	factor.	0.8
Likelihood	politics	reservations	0.6666666666666666
Likelihood	politics	lords.	1.0
Likelihood	business	substantially	0.46153846153846156
Likelihood	business	sufficiently	0.3333333333333333
Likelihood	politics	consequently	1.0
Likelihood	business	consideration	0.375
Likelihood	politics	glibly.	1.0
Likelihood	politics	bedwellty	1.0
Likelihood	politics	1969.	0.5
Likelihood	politics	ticking	0.5
Likelihood	tech	controversial.	0.75
Likelihood	business	washington-based	1.0
Likelihood	sport	fault	0.6153846153846154
Likelihood	business	lines.	0.75
Likelihood	business	persuasions	1.0
Likelihood	business	dose	1.0
Likelihood	business	therapy.	1.0
Likelihood	business	prejudices	1.0
Likelihood	tech	programs.	0.8947368421052632
Likelihood	business	standpoint	0.3333333333333333
Likelihood	business	fiscal	0.6976744186046512
Likelihood	tech	trends	0.6
Likelihood	politics	gratuitous	0.6666666666666666
Likelihood	politics	wreck	0.6666666666666666
Likelihood	sport	come.	0.3157894736842105
Likelihood	business	2018	1.0
Likelihood	business	benefits.	0.6666666666666666
Likelihood	business	borrowing	0.5384615384615384
Likelihood	business	bode	1.0
Likelihood	business	sinking.	1.0
Likelihood	business	creep	0.3333333333333333
Likelihood	business	upwards.	1.0
Likelihood	business	shock.	0.3333333333333333
Likelihood	business	interest-sensitive	1.0
Likelihood	business	automobiles	1.0
Likelihood	business	durables	1.0
Likelihood	business	farmers	0.9
Likelihood	business	capitol	1.0
Likelihood	business	1970s.	0.25
Likelihood	politics	amendments	0.75
Likelihood	business	budget.	0.5185185185185185
Likelihood	politics	outcry	0.75
Likelihood	business	wisely	1.0
Likelihood	sport	matter.	0.4
Likelihood	business	neutral	0.3333333333333333
Likelihood	tech	capture	0.7
Likelihood	entertainment	1950s	0.8
Likelihood	business	missions.	0.5
Likelihood	business	remedy	0.8
Likelihood	business	feasible	0.6
Likelihood	business	eliminating	0.6666666666666666
Likelihood	business	toothless	1.0
Likelihood	business	rash	0.3333333333333333
Likelihood	tech	hardly	0.47619047619047616
Likelihood	politics	left.	0.4
Likelihood	business	enforcement	0.4
Likelihood	business	exploration	0.9230769230769231
Likelihood	business	clean-up	0.6666666666666666
Likelihood	entertainment	veterans	0.6666666666666666
Likelihood	business	disappear.	1.0
Likelihood	entertainment	fantasy	0.375
Likelihood	business	slashed.	1.0
Likelihood	business	(including	1.0
Likelihood	business	security)	1.0
Likelihood	politics	elderly	0.5416666666666666
Likelihood	business	poor.	0.75
Likelihood	business	inevitable.	1.0
Likelihood	business	aging	1.0
Likelihood	tech	threats	0.5862068965517241
Likelihood	sport	is.	0.35294117647058826
Likelihood	business	private.	0.75
Likelihood	business	brute	0.5
Likelihood	sport	caps	0.8888888888888888
Likelihood	business	ill-serve	1.0
Likelihood	business	indigent.	1.0
Likelihood	entertainment	lion	0.8
Likelihood	business	enacted	1.0
Likelihood	business	rearranging	1.0
Likelihood	business	harmless	1.0
Likelihood	business	incomes.	0.6
Likelihood	tech	allegiance	0.5
Likelihood	business	abandoned.	0.5
Likelihood	business	fixate	1.0
Likelihood	entertainment	anyway.	0.4
Likelihood	business	moderate	0.6666666666666666
Likelihood	business	deficits	0.95
Likelihood	business	indefinitely.	1.0
Likelihood	business	sooner	0.3333333333333333
Likelihood	business	workable	0.6666666666666666
Likelihood	business	pursued.	1.0
Likelihood	tech	simplify	0.6
Likelihood	politics	restore	0.4
Likelihood	sport	fairness	0.5
Likelihood	business	eroded	0.3333333333333333
Likelihood	business	dispassionate	1.0
Likelihood	business	re-evaluation	1.0
Likelihood	business	unrelated	1.0
Likelihood	politics	afghanistan	0.5714285714285714
Likelihood	politics	terrorism.	0.9166666666666666
Likelihood	business	destroying	0.5
Likelihood	business	equip	1.0
Likelihood	business	century.	0.4
Likelihood	politics	claims.	0.5333333333333333
Likelihood	business	undermined	0.3333333333333333
Likelihood	politics	alleges	0.5
Likelihood	sport	rivalry	0.45454545454545453
Likelihood	politics	gmtv	1.0
Likelihood	politics	aides	0.7142857142857143
